Q2_center	xbj_center	Content
5.175	0.5225	793710
5.175	0.5275	332264
5.175	0.5325	764078
5.175	0.5375	655339
5.175	0.5425	583787
5.175	0.5475	375746
5.175	0.5525	557215
5.175	0.5575	202435
5.175	0.5625	15128.1
5.175	0.5675	30649.5
5.175	0.5725	15164.7
5.175	0.5825	9674.31
5.175	0.5875	23636.8
5.175	0.5975	4535.68
5.175	0.6075	13737.9
5.225	0.3725	5.2146e+06
5.225	0.3775	3.27134e+06
5.225	0.3825	2.57753e+06
5.225	0.3875	3.98582e+06
5.225	0.3925	3.98952e+06
5.225	0.3975	6.3951e+06
5.225	0.4025	3.4926e+06
5.225	0.4075	3.77462e+06
5.225	0.4125	4.79301e+06
5.225	0.4175	5.96352e+06
5.225	0.4225	3.31776e+06
5.225	0.4275	3.58555e+06
5.225	0.4325	3.28797e+06
5.225	0.4375	3.68931e+06
5.225	0.4425	5.11378e+06
5.225	0.4475	1.62947e+06
5.225	0.4525	2.8704e+06
5.225	0.4575	3.22555e+06
5.225	0.4625	5.98727e+06
5.225	0.4675	2.02762e+06
5.225	0.4725	1.94705e+06
5.225	0.4775	2.15704e+06
5.225	0.4825	1.68276e+06
5.225	0.4875	2.78522e+06
5.225	0.4925	1.87527e+06
5.225	0.4975	2.99559e+06
5.225	0.5025	1.40141e+06
5.225	0.5075	1.5347e+06
5.225	0.5125	846905
5.225	0.5175	466980
5.225	0.5225	979370
5.225	0.5275	1.07084e+06
5.225	0.5325	851060
5.225	0.5375	476068
5.225	0.5425	631210
5.225	0.5475	357012
5.225	0.5525	491296
5.225	0.5575	471011
5.225	0.5625	471149
5.225	0.5675	374668
5.225	0.5725	143880
5.225	0.5775	30401.2
5.225	0.5825	4585.69
5.225	0.5875	19283.2
5.225	0.5925	13616.5
5.225	0.5975	4974.56
5.225	0.6025	16799.2
5.225	0.6075	20644.7
5.225	0.6125	9226.4
5.225	0.6225	15456.7
5.275	0.3725	473276
5.275	0.3775	2.86599e+06
5.275	0.3825	3.46968e+06
5.275	0.3875	3.41253e+06
5.275	0.3925	3.25753e+06
5.275	0.3975	3.58742e+06
5.275	0.4025	3.37245e+06
5.275	0.4075	3.50152e+06
5.275	0.4125	3.53786e+06
5.275	0.4175	4.70582e+06
5.275	0.4225	2.8313e+06
5.275	0.4275	3.97069e+06
5.275	0.4325	2.24913e+06
5.275	0.4375	3.47928e+06
5.275	0.4425	3.21826e+06
5.275	0.4475	2.20389e+06
5.275	0.4525	3.69546e+06
5.275	0.4575	3.98948e+06
5.275	0.4625	2.61254e+06
5.275	0.4675	5.74447e+06
5.275	0.4725	2.21775e+06
5.275	0.4775	3.84843e+06
5.275	0.4825	2.09739e+06
5.275	0.4875	1.9877e+06
5.275	0.4925	2.33809e+06
5.275	0.4975	1.98932e+06
5.275	0.5025	1.71285e+06
5.275	0.5075	1.76384e+06
5.275	0.5125	558179
5.275	0.5175	1.06587e+06
5.275	0.5225	1.14543e+06
5.275	0.5275	1.32703e+06
5.275	0.5325	1.28295e+06
5.275	0.5375	1.38753e+06
5.275	0.5425	1.43258e+06
5.275	0.5475	632942
5.275	0.5525	461510
5.275	0.5575	88777.4
5.275	0.5625	556104
5.275	0.5675	509525
5.275	0.5725	159552
5.275	0.5775	412634
5.275	0.5825	174678
5.275	0.5875	227600
5.275	0.5925	27014.9
5.275	0.5975	12731.6
5.275	0.6025	40925.1
5.275	0.6125	9919.01
5.275	0.6175	12576.9
5.325	0.3775	897452
5.325	0.3825	3.59145e+06
5.325	0.3875	3.35244e+06
5.325	0.3925	4.20073e+06
5.325	0.3975	3.70933e+06
5.325	0.4025	4.16647e+06
5.325	0.4075	4.37323e+06
5.325	0.4125	1.99787e+06
5.325	0.4175	2.76287e+06
5.325	0.4225	5.54224e+06
5.325	0.4275	3.04054e+06
5.325	0.4325	4.37221e+06
5.325	0.4375	3.55189e+06
5.325	0.4425	2.19995e+06
5.325	0.4475	2.53584e+06
5.325	0.4525	3.20051e+06
5.325	0.4575	2.41271e+06
5.325	0.4625	3.66766e+06
5.325	0.4675	3.12683e+06
5.325	0.4725	2.39975e+06
5.325	0.4775	3.63188e+06
5.325	0.4825	2.47089e+06
5.325	0.4875	2.48438e+06
5.325	0.4925	2.9478e+06
5.325	0.4975	1.02933e+06
5.325	0.5025	1.27068e+06
5.325	0.5075	1.8959e+06
5.325	0.5125	2.48003e+06
5.325	0.5175	677719
5.325	0.5225	1.8905e+06
5.325	0.5275	802220
5.325	0.5325	671890
5.325	0.5375	1.46786e+06
5.325	0.5425	722038
5.325	0.5475	1.52931e+06
5.325	0.5525	675978
5.325	0.5575	470126
5.325	0.5625	543895
5.325	0.5675	223332
5.325	0.5725	141739
5.325	0.5775	167085
5.325	0.5825	437102
5.325	0.5875	446205
5.325	0.5925	201514
5.325	0.5975	75080.1
5.325	0.6025	16279
5.325	0.6125	15072.6
5.325	0.6175	37758.5
5.325	0.6225	41260.1
5.325	0.6275	7495.97
5.375	0.3825	1.86796e+06
5.375	0.3875	3.59445e+06
5.375	0.3925	7.65061e+06
5.375	0.3975	5.84952e+06
5.375	0.4025	4.61941e+06
5.375	0.4075	5.18538e+06
5.375	0.4125	3.21931e+06
5.375	0.4175	3.54883e+06
5.375	0.4225	3.06898e+06
5.375	0.4275	3.1698e+06
5.375	0.4325	2.88935e+06
5.375	0.4375	4.5605e+06
5.375	0.4425	2.94559e+06
5.375	0.4475	2.73237e+06
5.375	0.4525	2.23885e+06
5.375	0.4575	3.08321e+06
5.375	0.4625	2.45101e+06
5.375	0.4675	1.45164e+06
5.375	0.4725	3.26069e+06
5.375	0.4775	2.30461e+06
5.375	0.4825	2.05047e+06
5.375	0.4875	3.04396e+06
5.375	0.4925	4.08117e+06
5.375	0.4975	1.88831e+06
5.375	0.5025	1.83805e+06
5.375	0.5075	968797
5.375	0.5125	2.08203e+06
5.375	0.5175	1.83634e+06
5.375	0.5225	217023
5.375	0.5275	827183
5.375	0.5325	973675
5.375	0.5375	854702
5.375	0.5425	1.04644e+06
5.375	0.5475	1.23729e+06
5.375	0.5525	556381
5.375	0.5575	1.0426e+06
5.375	0.5625	365276
5.375	0.5675	289215
5.375	0.5725	462307
5.375	0.5775	420017
5.375	0.5825	543114
5.375	0.5875	237527
5.375	0.5925	553644
5.375	0.5975	440867
5.375	0.6025	317858
5.375	0.6075	383459
5.375	0.6125	223878
5.375	0.6175	28935.7
5.375	0.6225	9088.65
5.375	0.6275	3718.55
5.425	0.3875	4.47135e+06
5.425	0.3925	4.86731e+06
5.425	0.3975	4.05211e+06
5.425	0.4025	3.00419e+06
5.425	0.4075	3.78806e+06
5.425	0.4125	2.7815e+06
5.425	0.4175	3.51057e+06
5.425	0.4225	4.38818e+06
5.425	0.4275	2.18343e+06
5.425	0.4325	3.30748e+06
5.425	0.4375	4.37727e+06
5.425	0.4425	1.8338e+06
5.425	0.4475	1.81504e+06
5.425	0.4525	2.29422e+06
5.425	0.4575	2.67968e+06
5.425	0.4625	2.17547e+06
5.425	0.4675	4.97264e+06
5.425	0.4725	4.04426e+06
5.425	0.4775	3.69539e+06
5.425	0.4825	1.36352e+06
5.425	0.4875	1.6739e+06
5.425	0.4925	1.47224e+06
5.425	0.4975	3.03835e+06
5.425	0.5025	2.84497e+06
5.425	0.5075	1.66112e+06
5.425	0.5125	2.2599e+06
5.425	0.5175	1.68843e+06
5.425	0.5225	966701
5.425	0.5275	831803
5.425	0.5325	839139
5.425	0.5375	1.10249e+06
5.425	0.5425	575817
5.425	0.5475	604517
5.425	0.5525	1.05271e+06
5.425	0.5575	654599
5.425	0.5625	1.16791e+06
5.425	0.5675	709374
5.425	0.5725	594763
5.425	0.5775	642951
5.425	0.5825	710016
5.425	0.5875	238562
5.425	0.5925	246212
5.425	0.5975	632275
5.425	0.6025	414565
5.425	0.6075	207312
5.425	0.6125	150117
5.425	0.6175	240137
5.425	0.6225	179608
5.425	0.6275	52859
5.475	0.3875	757672
5.475	0.3925	3.77979e+06
5.475	0.3975	2.59139e+06
5.475	0.4025	3.10899e+06
5.475	0.4075	4.3316e+06
5.475	0.4125	2.42328e+06
5.475	0.4175	2.29322e+06
5.475	0.4225	3.06679e+06
5.475	0.4275	2.85669e+06
5.475	0.4325	3.61656e+06
5.475	0.4375	3.04897e+06
5.475	0.4425	3.31323e+06
5.475	0.4475	4.09344e+06
5.475	0.4525	1.80017e+06
5.475	0.4575	3.05688e+06
5.475	0.4625	2.2631e+06
5.475	0.4675	1.92516e+06
5.475	0.4725	3.28236e+06
5.475	0.4775	2.17344e+06
5.475	0.4825	5.11646e+06
5.475	0.4875	2.52827e+06
5.475	0.4925	2.40568e+06
5.475	0.4975	2.96182e+06
5.475	0.5025	3.0763e+06
5.475	0.5075	1.55905e+06
5.475	0.5125	2.4103e+06
5.475	0.5175	2.3339e+06
5.475	0.5225	1.17528e+06
5.475	0.5275	970398
5.475	0.5325	1.74136e+06
5.475	0.5375	2.03188e+06
5.475	0.5425	1.11964e+06
5.475	0.5475	1.78206e+06
5.475	0.5525	1.81124e+06
5.475	0.5575	1.29353e+06
5.475	0.5625	1.10496e+06
5.475	0.5675	862454
5.475	0.5725	1.22141e+06
5.475	0.5775	1.13611e+06
5.475	0.5825	369363
5.475	0.5875	877370
5.475	0.5925	487080
5.475	0.5975	416993
5.475	0.6025	449917
5.475	0.6075	296967
5.475	0.6125	255533
5.475	0.6175	206672
5.475	0.6225	136032
5.475	0.6275	123097
5.475	0.6325	168093
5.475	0.6375	56598.5
5.525	0.3925	1.87422e+06
5.525	0.3975	2.81168e+06
5.525	0.4025	3.15304e+06
5.525	0.4075	3.84298e+06
5.525	0.4125	3.58618e+06
5.525	0.4175	3.22022e+06
5.525	0.4225	2.20461e+06
5.525	0.4275	2.50718e+06
5.525	0.4325	3.61388e+06
5.525	0.4375	3.39854e+06
5.525	0.4425	2.60084e+06
5.525	0.4475	2.9813e+06
5.525	0.4525	2.40579e+06
5.525	0.4575	1.69777e+06
5.525	0.4625	1.9286e+06
5.525	0.4675	2.73225e+06
5.525	0.4725	2.58375e+06
5.525	0.4775	2.01779e+06
5.525	0.4825	4.08341e+06
5.525	0.4875	1.80554e+06
5.525	0.4925	2.03373e+06
5.525	0.4975	1.26937e+06
5.525	0.5025	2.14397e+06
5.525	0.5075	1.56053e+06
5.525	0.5125	1.97998e+06
5.525	0.5175	1.84884e+06
5.525	0.5225	748056
5.525	0.5275	2.46507e+06
5.525	0.5325	1.39956e+06
5.525	0.5375	1.05981e+06
5.525	0.5425	1.89162e+06
5.525	0.5475	1.50076e+06
5.525	0.5525	1.30113e+06
5.525	0.5575	299796
5.525	0.5625	1.26821e+06
5.525	0.5675	1.12654e+06
5.525	0.5725	704204
5.525	0.5775	372246
5.525	0.5825	296964
5.525	0.5875	464802
5.525	0.5925	871077
5.525	0.5975	608386
5.525	0.6025	296491
5.525	0.6075	241924
5.525	0.6125	111257
5.525	0.6175	243185
5.525	0.6225	149936
5.525	0.6275	237224
5.525	0.6325	106682
5.525	0.6375	49234.6
5.575	0.3925	184228
5.575	0.3975	3.01767e+06
5.575	0.4025	3.47931e+06
5.575	0.4075	2.92875e+06
5.575	0.4125	4.01913e+06
5.575	0.4175	2.55081e+06
5.575	0.4225	2.34161e+06
5.575	0.4275	2.14548e+06
5.575	0.4325	1.73197e+06
5.575	0.4375	2.60628e+06
5.575	0.4425	1.51324e+06
5.575	0.4475	2.36424e+06
5.575	0.4525	2.50936e+06
5.575	0.4575	2.60921e+06
5.575	0.4625	3.28849e+06
5.575	0.4675	1.58442e+06
5.575	0.4725	3.37309e+06
5.575	0.4775	1.4936e+06
5.575	0.4825	2.03323e+06
5.575	0.4875	1.74432e+06
5.575	0.4925	1.19345e+06
5.575	0.4975	1.39412e+06
5.575	0.5025	1.45828e+06
5.575	0.5075	2.5558e+06
5.575	0.5125	2.47299e+06
5.575	0.5175	1.74029e+06
5.575	0.5225	1.43308e+06
5.575	0.5275	1.23597e+06
5.575	0.5325	1.73231e+06
5.575	0.5375	2.24195e+06
5.575	0.5425	1.63563e+06
5.575	0.5475	986728
5.575	0.5525	1.65239e+06
5.575	0.5575	1.53954e+06
5.575	0.5625	1.72492e+06
5.575	0.5675	1.17878e+06
5.575	0.5725	648343
5.575	0.5775	258076
5.575	0.5825	562042
5.575	0.5875	565018
5.575	0.5925	934153
5.575	0.5975	260784
5.575	0.6025	852178
5.575	0.6075	481982
5.575	0.6125	241197
5.575	0.6175	475547
5.575	0.6225	89385.9
5.575	0.6275	287592
5.575	0.6325	453565
5.575	0.6375	337815
5.575	0.6425	107127
5.625	0.3975	348911
5.625	0.4025	2.4739e+06
5.625	0.4075	2.51279e+06
5.625	0.4125	2.7342e+06
5.625	0.4175	5.34083e+06
5.625	0.4225	4.77234e+06
5.625	0.4275	3.6152e+06
5.625	0.4325	3.65773e+06
5.625	0.4375	2.14634e+06
5.625	0.4425	1.74241e+06
5.625	0.4475	3.15825e+06
5.625	0.4525	2.30164e+06
5.625	0.4575	1.9382e+06
5.625	0.4625	1.202e+06
5.625	0.4675	2.17749e+06
5.625	0.4725	2.98316e+06
5.625	0.4775	2.46225e+06
5.625	0.4825	2.45593e+06
5.625	0.4875	1.64708e+06
5.625	0.4925	1.67267e+06
5.625	0.4975	1.84555e+06
5.625	0.5025	474300
5.625	0.5075	1.60403e+06
5.625	0.5125	1.45779e+06
5.625	0.5175	2.74065e+06
5.625	0.5225	1.9234e+06
5.625	0.5275	1.89438e+06
5.625	0.5325	1.09485e+06
5.625	0.5375	2.44338e+06
5.625	0.5425	1.25762e+06
5.625	0.5475	1.93969e+06
5.625	0.5525	1.2943e+06
5.625	0.5575	1.04616e+06
5.625	0.5625	578950
5.625	0.5675	982138
5.625	0.5725	611620
5.625	0.5775	1.20005e+06
5.625	0.5825	1.11955e+06
5.625	0.5875	701790
5.625	0.5925	1.07463e+06
5.625	0.5975	660386
5.625	0.6025	131438
5.625	0.6075	960168
5.625	0.6125	243438
5.625	0.6175	348478
5.625	0.6225	600573
5.625	0.6275	256326
5.625	0.6325	175218
5.625	0.6375	65909.8
5.625	0.6425	157618
5.675	0.4025	1.02836e+06
5.675	0.4075	3.61858e+06
5.675	0.4125	2.98196e+06
5.675	0.4175	3.04994e+06
5.675	0.4225	3.74832e+06
5.675	0.4275	3.40078e+06
5.675	0.4325	2.74596e+06
5.675	0.4375	3.69243e+06
5.675	0.4425	3.03443e+06
5.675	0.4475	2.46928e+06
5.675	0.4525	3.12076e+06
5.675	0.4575	2.42667e+06
5.675	0.4625	1.04394e+06
5.675	0.4675	3.89346e+06
5.675	0.4725	2.89896e+06
5.675	0.4775	2.09056e+06
5.675	0.4825	1.78743e+06
5.675	0.4875	3.14582e+06
5.675	0.4925	2.41441e+06
5.675	0.4975	1.56381e+06
5.675	0.5025	3.27689e+06
5.675	0.5075	1.85794e+06
5.675	0.5125	1.97472e+06
5.675	0.5175	1.03225e+06
5.675	0.5225	451639
5.675	0.5275	1.1904e+06
5.675	0.5325	1.63347e+06
5.675	0.5375	1.33524e+06
5.675	0.5425	868067
5.675	0.5475	234894
5.675	0.5525	857259
5.675	0.5575	1.04056e+06
5.675	0.5625	942167
5.675	0.5675	514725
5.675	0.5725	1.46803e+06
5.675	0.5775	1.28028e+06
5.675	0.5825	1.51621e+06
5.675	0.5875	1.44373e+06
5.675	0.5925	897130
5.675	0.5975	728623
5.675	0.6025	1.09424e+06
5.675	0.6075	1.00904e+06
5.675	0.6125	404751
5.675	0.6175	413516
5.675	0.6225	555961
5.675	0.6275	98876.4
5.675	0.6325	600254
5.675	0.6375	247900
5.675	0.6425	295281
5.675	0.6475	49152.1
5.725	0.4075	1.71947e+06
5.725	0.4125	4.63757e+06
5.725	0.4175	3.51686e+06
5.725	0.4225	3.46484e+06
5.725	0.4275	2.78566e+06
5.725	0.4325	3.94684e+06
5.725	0.4375	2.71002e+06
5.725	0.4425	2.58673e+06
5.725	0.4475	2.60088e+06
5.725	0.4525	2.92131e+06
5.725	0.4575	3.24184e+06
5.725	0.4625	2.60174e+06
5.725	0.4675	1.84493e+06
5.725	0.4725	3.17682e+06
5.725	0.4775	2.13758e+06
5.725	0.4825	2.48586e+06
5.725	0.4875	844585
5.725	0.4925	656203
5.725	0.4975	3.18403e+06
5.725	0.5025	1.69456e+06
5.725	0.5075	1.59736e+06
5.725	0.5125	645047
5.725	0.5175	1.90536e+06
5.725	0.5225	1.91312e+06
5.725	0.5275	1.09221e+06
5.725	0.5325	2.00369e+06
5.725	0.5375	1.93318e+06
5.725	0.5425	1.001e+06
5.725	0.5475	1.15125e+06
5.725	0.5525	1.57247e+06
5.725	0.5575	1.86101e+06
5.725	0.5625	1.41386e+06
5.725	0.5675	2.07509e+06
5.725	0.5725	881109
5.725	0.5775	1.47212e+06
5.725	0.5825	696085
5.725	0.5875	524054
5.725	0.5925	1.06863e+06
5.725	0.5975	160546
5.725	0.6025	941244
5.725	0.6075	424624
5.725	0.6125	827847
5.725	0.6175	628897
5.725	0.6225	1.42075e+06
5.725	0.6275	223734
5.725	0.6325	207814
5.725	0.6375	638610
5.725	0.6425	284909
5.775	0.4075	161675
5.775	0.4125	2.96008e+06
5.775	0.4175	3.41339e+06
5.775	0.4225	4.23197e+06
5.775	0.4275	2.81542e+06
5.775	0.4325	1.81121e+06
5.775	0.4375	3.06053e+06
5.775	0.4425	3.42583e+06
5.775	0.4475	2.68765e+06
5.775	0.4525	1.49739e+06
5.775	0.4575	2.46019e+06
5.775	0.4625	2.51378e+06
5.775	0.4675	2.13969e+06
5.775	0.4725	2.54033e+06
5.775	0.4775	1.31228e+06
5.775	0.4825	1.1851e+06
5.775	0.4875	2.6394e+06
5.775	0.4925	1.64523e+06
5.775	0.4975	1.2261e+06
5.775	0.5025	1.47621e+06
5.775	0.5075	2.14363e+06
5.775	0.5125	2.4946e+06
5.775	0.5175	2.08843e+06
5.775	0.5225	1.44054e+06
5.775	0.5275	1.65439e+06
5.775	0.5325	1.45789e+06
5.775	0.5375	1.6722e+06
5.775	0.5425	2.51787e+06
5.775	0.5475	1.45253e+06
5.775	0.5525	1.29571e+06
5.775	0.5575	889112
5.775	0.5625	600011
5.775	0.5675	944584
5.775	0.5725	1.1828e+06
5.775	0.5775	2.18117e+06
5.775	0.5825	1.03216e+06
5.775	0.5875	489545
5.775	0.5925	1.18606e+06
5.775	0.5975	1.30087e+06
5.775	0.6025	966031
5.775	0.6075	664357
5.775	0.6125	908821
5.775	0.6175	554876
5.775	0.6225	488658
5.775	0.6275	216788
5.775	0.6325	280063
5.775	0.6375	393691
5.775	0.6425	619886
5.775	0.6475	191330
5.825	0.4125	164976
5.825	0.4175	2.84884e+06
5.825	0.4225	3.05248e+06
5.825	0.4275	2.03005e+06
5.825	0.4325	4.39504e+06
5.825	0.4375	1.89544e+06
5.825	0.4425	3.39909e+06
5.825	0.4475	2.00857e+06
5.825	0.4525	1.50955e+06
5.825	0.4575	1.96899e+06
5.825	0.4625	2.16284e+06
5.825	0.4675	1.74845e+06
5.825	0.4725	2.62264e+06
5.825	0.4775	2.27268e+06
5.825	0.4825	1.68681e+06
5.825	0.4875	1.60641e+06
5.825	0.4925	1.86907e+06
5.825	0.4975	2.55946e+06
5.825	0.5025	1.42423e+06
5.825	0.5075	1.78696e+06
5.825	0.5125	2.40735e+06
5.825	0.5175	600679
5.825	0.5225	1.62917e+06
5.825	0.5275	1.57177e+06
5.825	0.5325	2.23374e+06
5.825	0.5375	1.80882e+06
5.825	0.5425	847343
5.825	0.5475	982318
5.825	0.5525	558277
5.825	0.5575	412794
5.825	0.5625	1.22322e+06
5.825	0.5675	2.14886e+06
5.825	0.5725	1.66998e+06
5.825	0.5775	400900
5.825	0.5825	616642
5.825	0.5875	548300
5.825	0.5925	166243
5.825	0.5975	647071
5.825	0.6025	1.48358e+06
5.825	0.6075	663772
5.825	0.6125	809540
5.825	0.6175	499721
5.825	0.6225	968028
5.825	0.6275	795106
5.825	0.6325	492120
5.825	0.6375	834254
5.825	0.6425	301322
5.825	0.6475	276125
5.825	0.6525	235527
5.875	0.4175	1.25443e+06
5.875	0.4225	2.56221e+06
5.875	0.4275	3.24939e+06
5.875	0.4325	1.91949e+06
5.875	0.4375	2.62914e+06
5.875	0.4425	2.5785e+06
5.875	0.4475	3.10864e+06
5.875	0.4525	1.05817e+06
5.875	0.4575	2.49508e+06
5.875	0.4625	1.79989e+06
5.875	0.4675	2.47475e+06
5.875	0.4725	2.20045e+06
5.875	0.4775	2.2367e+06
5.875	0.4825	2.3285e+06
5.875	0.4875	1.08644e+06
5.875	0.4925	2.06485e+06
5.875	0.4975	789838
5.875	0.5025	2.23693e+06
5.875	0.5075	1.97944e+06
5.875	0.5125	1.74194e+06
5.875	0.5175	1.30053e+06
5.875	0.5225	1.12744e+06
5.875	0.5275	1.56085e+06
5.875	0.5325	836821
5.875	0.5375	1.55114e+06
5.875	0.5425	1.20537e+06
5.875	0.5475	1.00724e+06
5.875	0.5525	1.56719e+06
5.875	0.5575	1.48616e+06
5.875	0.5625	1.76238e+06
5.875	0.5675	996017
5.875	0.5725	1.29706e+06
5.875	0.5775	701275
5.875	0.5825	341583
5.875	0.5875	707321
5.875	0.5925	1.49745e+06
5.875	0.5975	487141
5.875	0.6025	931894
5.875	0.6075	822657
5.875	0.6125	596577
5.875	0.6175	459796
5.875	0.6225	949242
5.875	0.6275	763950
5.875	0.6325	947043
5.875	0.6375	671640
5.875	0.6425	293914
5.875	0.6475	564706
5.875	0.6525	191258
5.925	0.4225	1.7408e+06
5.925	0.4275	2.0905e+06
5.925	0.4325	2.05021e+06
5.925	0.4375	2.53474e+06
5.925	0.4425	2.09701e+06
5.925	0.4475	2.27474e+06
5.925	0.4525	3.0392e+06
5.925	0.4575	1.16116e+06
5.925	0.4625	2.44507e+06
5.925	0.4675	1.70463e+06
5.925	0.4725	1.57674e+06
5.925	0.4775	1.59698e+06
5.925	0.4825	1.63112e+06
5.925	0.4875	674462
5.925	0.4925	1.64837e+06
5.925	0.4975	1.82207e+06
5.925	0.5025	1.6257e+06
5.925	0.5075	1.99317e+06
5.925	0.5125	1.84958e+06
5.925	0.5175	2.04052e+06
5.925	0.5225	1.57917e+06
5.925	0.5275	1.46911e+06
5.925	0.5325	2.04212e+06
5.925	0.5375	1.35131e+06
5.925	0.5425	778369
5.925	0.5475	967113
5.925	0.5525	1.13694e+06
5.925	0.5575	1.2468e+06
5.925	0.5625	1.21672e+06
5.925	0.5675	557219
5.925	0.5725	1.4738e+06
5.925	0.5775	1.60762e+06
5.925	0.5825	655844
5.925	0.5875	863574
5.925	0.5925	727558
5.925	0.5975	1.21487e+06
5.925	0.6025	845955
5.925	0.6075	304594
5.925	0.6125	883310
5.925	0.6175	425697
5.925	0.6225	994920
5.925	0.6325	729116
5.925	0.6375	1.11474e+06
5.925	0.6425	622460
5.925	0.6475	696728
5.925	0.6525	293921
5.925	0.6575	119785
5.975	0.4225	295774
5.975	0.4275	1.96337e+06
5.975	0.4325	2.29153e+06
5.975	0.4375	2.51857e+06
5.975	0.4425	2.7402e+06
5.975	0.4475	3.08614e+06
5.975	0.4525	3.93853e+06
5.975	0.4575	2.14405e+06
5.975	0.4625	2.83561e+06
5.975	0.4675	2.90776e+06
5.975	0.4725	1.47368e+06
5.975	0.4775	1.23229e+06
5.975	0.4825	1.70208e+06
5.975	0.4875	880723
5.975	0.4925	1.03336e+06
5.975	0.4975	2.05416e+06
5.975	0.5025	1.76283e+06
5.975	0.5075	2.28217e+06
5.975	0.5125	1.77727e+06
5.975	0.5175	1.98558e+06
5.975	0.5225	694471
5.975	0.5275	2.00134e+06
5.975	0.5325	900381
5.975	0.5375	1.22142e+06
5.975	0.5425	195661
5.975	0.5475	725140
5.975	0.5525	1.60132e+06
5.975	0.5575	1.05875e+06
5.975	0.5625	1.06288e+06
5.975	0.5675	1.00633e+06
5.975	0.5725	1.26506e+06
5.975	0.5775	1.21739e+06
5.975	0.5825	1.37803e+06
5.975	0.5875	325255
5.975	0.5925	614922
5.975	0.5975	885399
5.975	0.6025	1.02478e+06
5.975	0.6075	990012
5.975	0.6125	1.03789e+06
5.975	0.6175	689670
5.975	0.6225	1.10926e+06
5.975	0.6275	1.45653e+06
5.975	0.6325	953232
5.975	0.6375	1.09759e+06
5.975	0.6425	268080
5.975	0.6475	750243
5.975	0.6525	367199
5.975	0.6575	630284
6.025	0.4275	515665
6.025	0.4325	2.78704e+06
6.025	0.4375	2.79422e+06
6.025	0.4425	2.88038e+06
6.025	0.4475	1.501e+06
6.025	0.4525	2.03072e+06
6.025	0.4575	1.75648e+06
6.025	0.4625	3.24784e+06
6.025	0.4675	2.78437e+06
6.025	0.4725	1.4309e+06
6.025	0.4775	2.05888e+06
6.025	0.4825	1.30734e+06
6.025	0.4875	1.98287e+06
6.025	0.4925	2.1004e+06
6.025	0.4975	2.74027e+06
6.025	0.5025	997608
6.025	0.5075	1.33915e+06
6.025	0.5125	1.18923e+06
6.025	0.5175	1.34796e+06
6.025	0.5225	2.36752e+06
6.025	0.5275	1.21764e+06
6.025	0.5325	1.20631e+06
6.025	0.5375	663753
6.025	0.5425	1.1994e+06
6.025	0.5475	1.229e+06
6.025	0.5525	2.03807e+06
6.025	0.5575	972253
6.025	0.5625	803393
6.025	0.5675	831214
6.025	0.5725	1.74609e+06
6.025	0.5775	2.31619e+06
6.025	0.5825	323724
6.025	0.5875	483518
6.025	0.5925	632674
6.025	0.5975	1.30534e+06
6.025	0.6025	662810
6.025	0.6075	962209
6.025	0.6125	1.14501e+06
6.025	0.6175	690023
6.025	0.6225	1.73559e+06
6.025	0.6275	926404
6.025	0.6325	844994
6.025	0.6375	631877
6.025	0.6425	512565
6.025	0.6475	384308
6.025	0.6525	679473
6.025	0.6575	343986
6.075	0.4325	1.16272e+06
6.075	0.4375	2.89532e+06
6.075	0.4425	2.47604e+06
6.075	0.4475	2.20287e+06
6.075	0.4525	1.86228e+06
6.075	0.4575	1.69404e+06
6.075	0.4625	2.37511e+06
6.075	0.4675	1.39598e+06
6.075	0.4725	893238
6.075	0.4775	1.84816e+06
6.075	0.4825	2.53665e+06
6.075	0.4875	3.12931e+06
6.075	0.4925	2.41025e+06
6.075	0.4975	1.73524e+06
6.075	0.5025	1.83495e+06
6.075	0.5075	2.11613e+06
6.075	0.5125	1.4477e+06
6.075	0.5175	2.67699e+06
6.075	0.5225	1.7625e+06
6.075	0.5275	1.82177e+06
6.075	0.5325	1.33773e+06
6.075	0.5375	1.63839e+06
6.075	0.5425	1.00394e+06
6.075	0.5475	1.94863e+06
6.075	0.5525	1.79854e+06
6.075	0.5575	1.94914e+06
6.075	0.5625	2.01318e+06
6.075	0.5675	1.23426e+06
6.075	0.5725	939087
6.075	0.5775	1.6014e+06
6.075	0.5825	1.49037e+06
6.075	0.5875	1.27944e+06
6.075	0.5925	791366
6.075	0.5975	1.09099e+06
6.075	0.6025	936530
6.075	0.6075	912535
6.075	0.6125	629875
6.075	0.6175	1.05052e+06
6.075	0.6225	924763
6.075	0.6275	768347
6.075	0.6325	1.09817e+06
6.075	0.6375	614259
6.075	0.6425	660289
6.075	0.6475	264344
6.075	0.6525	605796
6.075	0.6575	227959
6.075	0.6625	107689
6.125	0.4325	247735
6.125	0.4375	2.68211e+06
6.125	0.4425	2.80468e+06
6.125	0.4475	2.65248e+06
6.125	0.4525	1.87927e+06
6.125	0.4575	1.77283e+06
6.125	0.4625	1.50181e+06
6.125	0.4675	1.36299e+06
6.125	0.4725	2.56102e+06
6.125	0.4775	1.30196e+06
6.125	0.4825	1.4491e+06
6.125	0.4875	1.56669e+06
6.125	0.4925	2.35772e+06
6.125	0.4975	1.4266e+06
6.125	0.5025	1.8147e+06
6.125	0.5075	1.27894e+06
