Q2_center	xbj_center	Content
1.225	0.9875	1.09462e+06
1.225	0.9925	1.05899e+06
1.225	0.9975	845150
1.275	0.0975	1.47864e+07
1.275	0.1025	9.91468e+07
1.275	0.1075	1.31394e+08
1.275	0.1125	1.27516e+08
1.275	0.1175	1.24337e+08
1.275	0.1225	1.1841e+08
1.275	0.1275	1.1149e+08
1.275	0.1325	1.07091e+08
1.275	0.1375	1.04754e+08
1.275	0.1425	9.8003e+07
1.275	0.1475	9.28456e+07
1.275	0.1525	9.15207e+07
1.275	0.1575	8.57545e+07
1.275	0.1625	8.49189e+07
1.275	0.1675	7.85703e+07
1.275	0.1725	7.71826e+07
1.275	0.1775	7.43661e+07
1.275	0.1825	7.25059e+07
1.275	0.1875	7.17092e+07
1.275	0.1925	6.53366e+07
1.275	0.1975	6.36987e+07
1.275	0.2025	6.41099e+07
1.275	0.2075	6.21476e+07
1.275	0.2125	5.91096e+07
1.275	0.2175	5.99188e+07
1.275	0.2225	5.8633e+07
1.275	0.2275	5.60381e+07
1.275	0.2325	5.26762e+07
1.275	0.2375	5.03148e+07
1.275	0.2425	4.91962e+07
1.275	0.2475	4.60866e+07
1.275	0.2525	4.58858e+07
1.275	0.2575	4.57348e+07
1.275	0.2625	4.26076e+07
1.275	0.2675	4.28049e+07
1.275	0.2725	4.32048e+07
1.275	0.2775	4.16013e+07
1.275	0.2825	4.02084e+07
1.275	0.2875	3.80923e+07
1.275	0.2925	3.78609e+07
1.275	0.2975	3.57566e+07
1.275	0.3025	3.5529e+07
1.275	0.3075	3.33338e+07
1.275	0.3125	3.16673e+07
1.275	0.3175	3.22036e+07
1.275	0.3225	3.1714e+07
1.275	0.3275	3.04839e+07
1.275	0.3325	3.04375e+07
1.275	0.3375	2.8351e+07
1.275	0.3425	2.76922e+07
1.275	0.3475	2.623e+07
1.275	0.3525	2.61039e+07
1.275	0.3575	2.44163e+07
1.275	0.3625	2.5493e+07
1.275	0.3675	2.51618e+07
1.275	0.3725	2.33095e+07
1.275	0.3775	2.20409e+07
1.275	0.3825	2.06782e+07
1.275	0.3875	1.97022e+07
1.275	0.3925	2.05e+07
1.275	0.3975	1.97297e+07
1.275	0.4025	2.0633e+07
1.275	0.4075	2.08987e+07
1.275	0.4125	2.11203e+07
1.275	0.4175	2.09615e+07
1.275	0.4225	2.05672e+07
1.275	0.4275	2.03576e+07
1.275	0.4325	1.86696e+07
1.275	0.4375	1.79124e+07
1.275	0.4425	1.71197e+07
1.275	0.4475	1.62325e+07
1.275	0.4525	1.45231e+07
1.275	0.4575	1.32342e+07
1.275	0.4625	1.29457e+07
1.275	0.4675	1.17519e+07
1.275	0.4725	1.1024e+07
1.275	0.4775	1.11745e+07
1.275	0.4825	1.1045e+07
1.275	0.4875	1.03637e+07
1.275	0.4925	8.6048e+06
1.275	0.4975	8.94701e+06
1.275	0.5025	8.42773e+06
1.275	0.5075	8.72494e+06
1.275	0.5125	8.11633e+06
1.275	0.5175	7.07224e+06
1.275	0.5225	7.52778e+06
1.275	0.5275	7.67293e+06
1.275	0.5325	6.37692e+06
1.275	0.5375	6.51377e+06
1.275	0.5425	5.79101e+06
1.275	0.5475	4.9125e+06
1.275	0.5525	5.28243e+06
1.275	0.5575	5.36117e+06
1.275	0.5625	5.79651e+06
1.275	0.5675	5.62836e+06
1.275	0.5725	5.22837e+06
1.275	0.5775	4.44437e+06
1.275	0.5825	4.21319e+06
1.275	0.5875	4.42306e+06
1.275	0.5925	3.77778e+06
1.275	0.5975	3.37888e+06
1.275	0.6025	3.29229e+06
1.275	0.6075	3.36349e+06
1.275	0.6125	3.39468e+06
1.275	0.6175	3.45123e+06
1.275	0.6225	3.49809e+06
1.275	0.6275	3.97822e+06
1.275	0.6325	3.60099e+06
1.275	0.6375	3.67887e+06
1.275	0.6425	4.01309e+06
1.275	0.6475	3.80833e+06
1.275	0.6525	3.28961e+06
1.275	0.6575	3.28191e+06
1.275	0.6625	3.08495e+06
1.275	0.6675	2.67834e+06
1.275	0.6725	2.34663e+06
1.275	0.6775	2.30769e+06
1.275	0.6825	2.29098e+06
1.275	0.6875	2.08469e+06
1.275	0.6925	2.38066e+06
1.275	0.6975	2.44116e+06
1.275	0.7025	2.36232e+06
1.275	0.7075	2.40717e+06
1.275	0.7125	2.67358e+06
1.275	0.7175	2.35869e+06
1.275	0.7225	2.0327e+06
1.275	0.7275	1.81973e+06
1.275	0.7325	1.98098e+06
1.275	0.7375	2.11192e+06
1.275	0.7425	2.1169e+06
1.275	0.7475	2.59969e+06
1.275	0.7525	2.75261e+06
1.275	0.7575	2.64108e+06
1.275	0.7625	2.88289e+06
1.275	0.7675	2.50788e+06
1.275	0.7725	2.57597e+06
1.275	0.7775	2.58662e+06
1.275	0.7825	2.76319e+06
1.275	0.7875	2.58414e+06
1.275	0.7925	2.37006e+06
1.275	0.7975	2.39524e+06
1.275	0.8025	2.70491e+06
1.275	0.8075	2.2019e+06
1.275	0.8125	2.12755e+06
1.275	0.8175	2.09765e+06
1.275	0.8225	2.18899e+06
1.275	0.8275	2.29376e+06
1.275	0.8325	2.34795e+06
1.275	0.8375	2.17296e+06
1.275	0.8425	2.19817e+06
1.275	0.8475	2.41164e+06
1.275	0.8525	2.55636e+06
1.275	0.8575	2.76744e+06
1.275	0.8625	2.51086e+06
1.275	0.8675	2.82384e+06
1.275	0.8725	2.82893e+06
1.275	0.8775	2.82598e+06
1.275	0.8825	2.56334e+06
1.275	0.8875	2.32883e+06
1.275	0.8925	1.91826e+06
1.275	0.8975	1.65312e+06
1.275	0.9025	1.52101e+06
1.275	0.9075	1.55364e+06
1.275	0.9125	1.3751e+06
1.275	0.9175	1.67699e+06
1.275	0.9225	1.59216e+06
1.275	0.9275	1.65381e+06
1.275	0.9325	1.8715e+06
1.275	0.9375	1.93291e+06
1.275	0.9425	1.74459e+06
1.275	0.9475	1.72587e+06
