Q2_center	xbj_center	Content
3.375	0.4575	654497
3.375	0.4625	496393
3.375	0.4675	304283
3.375	0.4725	104150
3.375	0.4775	24639.9
3.375	0.4825	19846.5
3.375	0.4875	28894.8
3.375	0.4925	31631.4
3.375	0.4975	34841.8
3.375	0.5025	22861.9
3.375	0.5075	10010.7
3.375	0.5125	6398.49
3.375	0.5175	3919.29
3.425	0.3125	649385
3.425	0.3175	3.95364e+06
3.425	0.3225	4.14777e+06
3.425	0.3275	4.12174e+06
3.425	0.3325	4.00079e+06
3.425	0.3375	4.05723e+06
3.425	0.3425	3.82222e+06
3.425	0.3475	3.8096e+06
3.425	0.3525	3.68484e+06
3.425	0.3575	3.60421e+06
3.425	0.3625	3.48798e+06
3.425	0.3675	3.59987e+06
3.425	0.3725	3.34571e+06
3.425	0.3775	3.23463e+06
3.425	0.3825	3.20168e+06
3.425	0.3875	3.16081e+06
3.425	0.3925	3.01716e+06
3.425	0.3975	2.80648e+06
3.425	0.4025	2.5457e+06
3.425	0.4075	2.4018e+06
3.425	0.4125	2.29104e+06
3.425	0.4175	2.06459e+06
3.425	0.4225	1.73604e+06
3.425	0.4275	1.40209e+06
3.425	0.4325	1.30933e+06
3.425	0.4375	1.26297e+06
3.425	0.4425	1.13832e+06
3.425	0.4475	919849
3.425	0.4525	664299
3.425	0.4575	595059
3.425	0.4625	633288
3.425	0.4675	583625
3.425	0.4725	550283
3.425	0.4775	406649
3.425	0.4825	292781
3.425	0.4875	112802
3.425	0.4925	32475.7
3.425	0.4975	26993.3
3.425	0.5025	31934
3.425	0.5075	29460.2
3.425	0.5125	16902.3
3.425	0.5175	20614.9
3.425	0.5225	15618.7
3.425	0.5275	9037.96
3.425	0.5325	9497.35
3.425	0.5375	557.79
3.475	0.3175	803313
3.475	0.3225	3.79902e+06
3.475	0.3275	3.89216e+06
3.475	0.3325	3.94844e+06
3.475	0.3375	3.75528e+06
3.475	0.3425	3.71505e+06
3.475	0.3475	3.57559e+06
3.475	0.3525	3.54988e+06
3.475	0.3575	3.46745e+06
3.475	0.3625	3.38977e+06
3.475	0.3675	3.31071e+06
3.475	0.3725	3.28352e+06
